189.0,144.0,9,0.0,0.0.1,0.0.2,0.0.3,0.0.4,0.0.5,0.0.6,0.0.7,0.0.8,0.0.9,0.0.10,0.0.11,0.0.12,0.0.13,0.0.14,0.0.15,0
165.0,119.0,9,0.0,0.0,1.0555553,1.5740752,1.4444441,0.8296290000000001,29.481482,23.222221,40.333336,24.88889,-18.777779,32.555557,-13.777778,40.333336,0.42571348,-2.1877813,0
94.0,135.0,9,0.0,0.0,2.277778,1.2629623,0.5555555,0.38518512,2.1851852000000003,0.7777778000000001,4.888889,0.8888889000000001,-4.222222299999999,8.111111,-3.8888888,4.888889,0.88800704,-2.1109743,0
252.0,195.0,9,0.0,0.0,2.6111119,2.091428,3.722222,2.2052138,47.666668,42.444443,58.77778000000001,41.77778,-15.666667000000002,33.333332,-17.666666,58.77778000000001,0.28878826,-2.0516715,1
42.0,203.0,9,0.0,0.0,0.94444466,0.6469295999999999,6.055556,2.4623086,54.51852,48.666668,67.111115,47.77778,-17.555555,37.77778,-20.222221,67.111115,0.28979304,-2.0465353,1
187.0,134.0,9,0.11111111,0.0,2.9999998,2.0444458,1.1111116,0.38518462,26.703703000000004,20.333334,37.444443,22.333334,-19.11111,32.22222,-13.111111,37.444443,0.45775157,-2.21646,0
90.0,134.0,9,0.0,0.0,0.38888887,0.018518528,0.94444436,0.1518523,2.1111112000000003,1.0,4.666667,0.6666667,-3.3333333,7.666666499999999,-4.3333335,4.666667,0.88148147,-2.0131435,0
170.0,62.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
114.0,193.0,9,0.0,0.0,3.166666,2.4653153,4.5,2.5011096,57.814816,51.11111,72.55556,49.77778,-20.11111,44.22222,-24.11111,72.55556,0.3140923,-2.033804,1
244.0,194.0,9,0.0,0.0,1.722222,1.14342,2.277778,2.03761,49.74074,44.444443,61.66666800000001,43.11111,-15.888889,35.77778,-19.88889,61.66666800000001,0.30085307,-2.0218375,1
189.0,62.0,9,0.0,0.0,0.38888893,0.2509241,0.44444442,0.3442651,7.6296296,5.0,13.111111,4.777777700000001,-7.888889,16.444445,-8.555555,13.111111,0.6359381,-2.0669532,0
182.0,186.0,9,0.11111111,0.0,3.666666,2.0439608,1.7777767,1.2412661,48.444443,43.77778,59.88889,41.666668,-14.0,34.333332,-20.333334,59.88889,0.30452195,-1.9730555,1
13.0,191.0,9,0.0,0.0,3.5555556000000004,5.4074097000000005,7.777778,40.02962,25.296297,23.555555,29.888890000000004,22.444445,-5.222222299999999,13.777778,-8.555555,30.11111,0.2371126,-1.8582636,1
243.0,94.0,9,0.0,0.0,0.6666666,0.31111112,0.22222221,0.029629631,1.1851851999999998,0.22222222,3.2222223,0.11111111,-2.8888888,6.111111,-3.2222223,3.2222223,0.9777778,-2.0712416,0
180.0,142.0,9,0.0,0.0,0.16666669,0.2788867,0.11111111,0.17213261,0.11111111,0.0,0.33333334,0.0,-0.33333334,0.6666667,-0.33333334,0.33333334,0.22222222,-2.0943952,0
248.0,153.0,9,0.0,0.0,0.2777777999999999,0.062962964,0.11111113,0.029629637,0.37037036,0.0,1.1111112,0.0,-1.1111112,2.2222223,-1.1111112,1.1111112,0.8888889000000001,-2.0943952,0
4.0,210.0,9,0.0,0.0,4.7222233000000005,4.018937,5.722222,2.184966,49.74074,44.22222,62.22221999999999,42.77778,-16.555555,37.444443,-20.88889,62.22221999999999,0.3142778,-2.0144343,1
207.0,115.0,9,0.0,0.0,1.0555555,0.3296295,0.16666669,0.033333343,1.2222222,0.44444445,2.8888888,0.33333334,-2.3333333,5.0,-2.6666667,2.8888888,0.93333334,-2.0655363,0
102.0,179.0,9,0.11111111,0.0,1.8333334,1.5311582,2.4444447,1.8816848,49.185184,44.88889,59.77778000000001,42.88889,-12.888889,31.777779,-18.88889,59.77778000000001,0.28268683,-1.970398,1
188.0,110.0,9,0.0,0.0,0.77777773,0.5185184,0.77777785,0.9629633,4.222222299999999,2.7777777,7.4444447,2.4444444,-4.3333335,9.666667,-5.3333335,7.4444447,0.67526454,-2.021228,0
18.0,209.0,9,0.0,0.11111111,2.6111119,0.7123263000000001,4.555556,2.6722174,48.77778,43.0,60.77778000000001,42.555557,-17.333334,36.0,-18.666666,60.77778000000001,0.30298224,-2.0669804,1
249.0,154.0,9,0.0,0.11111111,4.222222299999999,18.162964,1.7222223,3.174073,4.296296,2.5555556,7.666666499999999,2.6666667,-5.222222299999999,10.111111,-4.888889,7.666666499999999,0.8153439,-2.0958126,0
203.0,83.0,9,0.0,0.0,0.3888893,0.1360832,0.22222233,0.40368673,17.074074,12.888889,24.88889,13.444445000000002,-12.555555,23.444445,-10.888889,24.88889,0.48185185,-2.1437612,0
218.0,115.0,9,0.0,0.0,0.944444,0.5340271,0.38888898,0.38968194,22.962963,19.444445,29.444445,20.0,-10.555555,19.444445,-8.888889,29.444445,0.33914888,-2.1486697,0
167.0,189.0,9,0.0,0.0,3.7777774,2.2377224,3.7777774,1.544405,58.40740600000001,51.333332,72.44444,51.444443,-21.222221,42.11111,-20.88889,72.44444,0.29552308,-2.1013258,1
153.0,192.0,9,0.0,0.0,3.3888893,1.7815926,7.444444,4.134765600000001,53.44444300000001,47.333332,65.0,48.0,-18.333334,34.666668,-16.333334,65.0,0.27272084,-2.1641955000000004,1
35.0,112.0,9,0.11111111,0.0,0.88888913,0.2962967,0.55555564,0.16296294,16.185184,12.111111,23.88889,12.555555,-12.222222,23.11111,-10.888889,23.88889,0.492526,-2.1333125,0
159.0,138.0,9,0.0,0.0,0.16666667,0.16666667,0.3333334,0.13333334,2.6666667,1.1111112,5.888889,1.0,-4.6666665,9.666667,-5.0,5.888889,0.82685184,-2.0778158,0
167.0,190.0,9,0.0,0.0,3.055556,0.85418355,5.055556,2.784215,51.074074,44.88889,63.22221999999999,45.11111,-18.555555,36.444443,-17.88889,63.22221999999999,0.29895782,-2.1126902000000003,1
249.0,58.0,9,0.0,0.0,1.3333334,0.9428091,0.27777767,0.3277306,8.851851,6.0,14.555554999999998,6.0,-8.555555,17.11111,-8.555555,14.555554999999998,0.6077675,-2.0853417000000003,0
188.0,88.0,9,0.0,0.0,0.6666667,0.4714045,0.33333325,0.29814243,7.333333500000001,5.111111,12.222222,4.666667,-6.666666499999999,14.666667000000002,-8.0,12.222222,0.61790985,-2.0357685,0
239.0,93.0,9,0.0,0.0,3.4444440000000003,13.496301,1.0555555,0.86296237,14.407407999999998,9.888889,22.88889,10.444445,-13.555554999999998,25.444445,-11.888889,22.88889,0.57700235,-2.1374934,0
141.0,163.0,9,0.0,0.0,0.7777767,0.42963055,18.777777,1.851823,40.703705,35.22222,48.88889,38.0,-16.444445,24.555555,-8.111111,48.88889,0.27005577,-2.3884537,1
84.0,134.0,9,0.0,0.0,0.44444442,0.118518464,0.72222215,0.1518519,2.1111112000000003,1.0,4.666667,0.6666667,-3.3333333,7.666666499999999,-4.3333335,4.666667,0.8740741,-2.0131435,0
93.0,190.0,9,0.0,0.0,5.5000014,1.8226972,2.6111114,3.234651,53.59259399999999,47.333332,66.88889,46.555557,-18.777779,39.88889,-21.11111,66.88889,0.3036014999999999,-2.052546,1
60.0,196.0,9,0.0,0.0,1.4444447,1.0470428,4.444444,1.9962916,51.148148,45.333332,63.33333199999999,44.77778,-17.444445,36.555557,-19.11111,63.33333199999999,0.2976887,-2.059262,1
54.0,142.0,9,0.0,0.0,0.7222223000000001,0.82775915,2.0,2.1081848,1.8148148,0.8888889000000001,3.6666667,0.8888889000000001,-2.7777777,5.5555553,-2.7777777,3.6666667,0.76944447,-2.0943952,0
242.0,148.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
174.0,152.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
183.0,91.0,9,0.0,0.0,2.666667,0.8944271999999999,0.49999985,0.54772246,14.444445000000002,11.0,21.0,11.333333,-10.333333,19.666666,-9.333333,21.0,0.47678283,-2.1284647,0
154.0,189.0,9,0.0,0.0,1.5555553,1.0470409,1.4444441,0.8606628000000001,59.925926,53.44444300000001,74.888885,51.444443,-19.444445,44.88889,-25.444445,74.888885,0.3128917,-2.0059564,1
56.0,140.0,9,0.0,0.0,0.9444444,0.46296272,0.27777776,0.06296294,5.5555553,3.6666667,9.444445,3.5555556000000004,-5.6666665,11.666667,-6.0,9.444445,0.6392536999999999,-2.0722682,0
61.0,197.0,9,0.0,0.0,1.4444441,1.5153533,2.6111107,1.9254634,49.592594,44.22222,61.55555699999999,43.0,-16.11111,35.88889,-19.777779,61.55555699999999,0.30292457,-2.0222743000000003,1
191.0,180.0,9,0.11111111,0.0,3.555556,1.186343,2.222222,1.1088873,60.074074,53.22221999999999,75.44444,51.555557,-20.555555,46.11111,-25.555555,75.44444,0.31801003,-2.0221484,1
250.0,87.0,9,0.0,0.0,0.72222203,0.24074072,0.61111087,0.37407398,11.148149,6.666666499999999,19.555555,7.222222299999999,-13.444445000000002,25.222221,-11.777778,19.555555,0.6593289000000001,-2.1386166,0
70.0,197.0,9,0.0,0.11111111,2.7222226000000003,2.0156798,5.277778,3.2756114,54.851852,48.88889,68.0,47.666668,-17.88889,39.444443,-21.555555,68.0,0.29870403,-2.0335052,1
159.0,116.0,9,0.11111111,0.0,0.4444437,0.34426528,2.0555553,1.1038655000000002,29.814816,25.666666,37.11111,26.666666,-12.444445,21.88889,-9.444445,37.11111,0.31028613,-2.1775072,0
219.0,80.0,9,0.0,0.0,2.0555556,2.9014688,2.9444444,1.0835476000000002,14.481482000000002,11.333333,20.333334,11.777778,-9.444445,17.555555,-8.111111,20.333334,0.43286037,-2.1389008,0
121.0,192.0,9,0.11111111,0.0,3.3888886,2.059307,5.9444447,2.489237,60.814816,53.44444300000001,76.44444,52.55555699999999,-22.11111,46.88889,-24.777779,76.44444,0.3126095999999999,-2.055457,1
77.0,199.0,9,0.0,0.0,2.666668,1.8618976000000005,4.666666,3.025815,57.0,50.555557,71.0,49.444443,-19.333334,42.0,-22.666666,71.0,0.30349702,-2.0408664,1
123.0,152.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16.0,190.0,9,0.0,0.0,3.7777774,6.8740745,8.555555,73.674065,29.62963,26.11111,36.88889,25.88889,-10.555555,21.777779,-11.222222,36.88889,0.30038968,-2.1606584,1
214.0,161.0,9,0.0,0.0,3.7222223,0.72963357,11.5,18.922234,40.444443,35.333336,49.666668,36.333336,-15.333332999999998,27.666666,-12.333333,49.666668,0.29805613,-2.198939,1
83.0,117.0,9,0.0,0.0,1.8333334,1.3784048999999998,0.7222223000000001,0.49065298,17.11111,14.555554999999998,23.0,13.777778,-7.666666499999999,17.666666,-10.0,23.0,0.40220302,-2.005139,0
177.0,181.0,9,0.0,0.0,4.277778,1.7309828,2.555556,1.4857334999999998,60.629630000000006,53.66666800000001,75.66667,52.55555699999999,-20.88889,45.11111,-24.222221,75.66667,0.3069927,-2.0445633,1
199.0,116.0,9,0.0,0.0,0.5555555,0.2962962999999999,0.44444442,0.029629644,1.962963,0.6666667,4.888889,0.33333334,-3.8888888,8.777778,-4.888889,4.888889,0.94074076,-2.018925,0
145.0,155.0,9,0.0,0.11111111,4.944444,35.618523,9.944445,121.396286,11.296296,7.777777700000001,17.555555,8.555555,-10.555555,18.777779,-8.222222,17.555555,0.74729437,-2.1405313,0
116.0,184.0,9,0.0,0.0,2.2222226000000003,2.118519,10.611111,45.085182,31.703703000000004,28.777779,38.0,28.333334000000004,-8.777778,18.88889,-10.111111,38.333336,0.25072145,-2.2154639,1
180.0,162.0,9,0.0,0.0,3.1111095,5.762963,12.944446,9.396256,41.48148,35.666668,50.555557,38.22222,-17.444445,27.222221,-9.777778,50.555557,0.29110643,-2.3353713,1
188.0,190.0,9,0.0,0.0,1.9444447,0.9756285,2.055556,1.103865,48.88889,44.22222,60.0,42.444443,-14.0,33.333332,-19.333334,60.0,0.29230747,-1.9863075,1
173.0,67.0,9,0.0,0.0,1.1111112,1.2412658,0.22222225,0.34426522,0.7407406999999999,0.7777778000000001,1.1111112,0.33333334,0.11111111,1.1111112,-1.2222222,1.1111112,0.23148148,-1.5126845,0
128.0,144.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
119.0,138.0,9,0.0,0.0,0.77777785,0.5185185,0.7222223000000001,0.2851852,3.5555556000000004,1.7777778000000002,7.222222299999999,1.6666666,-5.3333335,11.0,-5.6666665,7.222222299999999,0.7794973000000001,-2.0712416,0
202.0,193.0,9,0.0,0.0,1.111112,0.7503075,3.3888881,2.489236,41.703705,37.88889,50.666668,36.555557,-11.444445,26.888890000000004,-15.444445000000002,50.666668,0.27838665,-1.9929975,1
200.0,147.0,9,0.0,0.0,0.22222222,0.5443311,0.4444444999999999,0.68853045,0.2962962999999999,0.22222222,0.44444445,0.22222222,-0.22222222,0.44444445,-0.22222222,0.44444445,0.11111111,-2.0943952,0
137.0,182.0,9,0.0,0.0,1.8333334,3.8555553,3.6111107,9.218522,34.925926000000004,31.444445,42.88889,30.444445,-10.444445,23.88889,-13.444445000000002,42.88889,0.28575617,-2.0011246,1
190.0,162.0,9,0.0,0.0,2.1111107,3.9851823,13.944444,155.12964,41.333332,35.0,51.11111,37.88889,-19.0,29.333334000000004,-10.333333,51.333332,0.2984709,-2.4946074,1
15.0,189.0,9,0.0,0.0,1.499999,0.9222211,2.0,2.8888876,32.11111,28.333334000000004,40.333336,27.666666,-11.333333,24.666666,-13.333332999999998,40.333336,0.31536263,-2.0379822,1
185.0,186.0,9,0.0,0.0,2.1666667,1.8589127,2.9999993,1.3498974,48.22222,44.0,58.88889,41.77778,-12.666667,32.0,-19.333334,58.88889,0.29042712,-1.9560229,1
198.0,148.0,9,0.11111111,0.0,1.6666666,0.84327394,1.111111,0.98130697,1.7777778000000002,1.1111112,3.2222223,1.0,-2.0,4.3333335,-2.3333333,3.2222223,0.61296296,-2.0451503,0
43.0,141.0,9,0.0,0.0,0.44444442,0.17213267,0.16666667,0.18257418,0.7777778000000001,0.0,2.3333335,0.0,-2.3333333,4.6666665,-2.3333333,2.3333335,1.0,-2.0943952,0
239.0,110.0,9,0.0,0.0,0.277778,0.06296304,0.22222233,0.029629655,9.444445,6.111111,15.888889,6.3333335,-10.0,19.333334,-9.333333,15.888889,0.6206427,-2.1202655,0
166.0,36.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
168.0,187.0,9,0.0,0.0,3.5,2.1679482000000005,2.8333333,1.602082,58.0,52.55555699999999,71.44444,50.0,-16.333334,40.333332,-24.0,71.44444,0.29964966,-1.9666711,1
251.0,173.0,9,0.11111111,0.0,2.1666672,1.8348475,2.3888881,1.2367805,56.77778000000001,49.88889,71.55556,48.88889,-20.666666,44.333332,-23.666666,71.55556,0.3183665,-2.0481990000000003,1
149.0,163.0,9,0.0,0.0,2.6111107,12.151846,14.0,48.8889,41.666668,35.444447,51.333332,38.22222,-18.666666,29.0,-10.333333,51.333332,0.29754734,-2.384441,1
170.0,154.0,9,0.0,0.0,0.11111111,0.17213261,0.055555556,0.13608277,0.074074075,0.0,0.22222222,0.0,-0.22222222,0.44444445,-0.22222222,0.22222222,0.22222222,-2.0943952,0
229.0,104.0,9,0.0,0.0,0.49999985,0.54772234,2.8333333,2.0412421000000003,19.777779,16.333334,26.11111,16.88889,-10.333333,19.0,-8.666667,26.11111,0.37553233,-2.1506376,0
169.0,137.0,9,0.0,0.0,1.5000004999999998,0.47777736,8.444445,50.07408,25.333334,18.666668,36.555557,20.777779,-20.0,33.666668,-13.666667000000002,36.555557,0.50256854,-2.2130325,0
201.0,161.0,9,0.0,0.0,2.555556,0.5185191,11.500001,96.65553,41.814816,35.77778,51.444443,38.22222,-18.11111,28.888890000000004,-10.777778,51.444443,0.30298296,-2.3389740000000003,1
252.0,201.0,9,0.0,0.0,4.6111107,5.495115,5.5555553,5.795274,40.296295,35.77778,49.0,36.11111,-13.555554999999998,26.11111,-12.555555,49.0,0.2753682,-2.1758256,1
162.0,190.0,9,0.0,0.0,3.0555553,1.0628418,6.1111107,5.2182016,57.33333199999999,51.0,70.0,51.0,-19.0,38.0,-19.0,70.0,0.27956137,-2.1120865,1
90.0,134.0,9,0.0,0.0,0.5555555999999999,0.34074077,1.0555555,0.37407416,2.6666667,1.0,6.111111,0.8888889000000001,-5.0,10.333333,-5.3333335,6.111111,0.87610227,-2.0712416,0
112.0,197.0,9,0.0,0.0,4.2222233000000005,2.9938211,4.9444447,3.1227946,50.333332,44.666668,62.22221999999999,44.11111,-17.0,35.666668,-18.666666,62.22221999999999,0.29632849,-2.0712209,1
252.0,201.0,9,0.0,0.0,4.6111107,5.495115,5.5555553,5.795274,40.296295,35.77778,49.0,36.11111,-13.555554999999998,26.11111,-12.555555,49.0,0.2753682,-2.1758256,1
223.0,62.0,9,0.0,0.0,0.3333334,0.29814243,0.44444442,0.50184846,6.4444447,4.111111,11.444445,3.7777777,-7.0,15.0,-8.0,11.444445,0.6703704,-2.0487173,0
236.0,194.0,9,0.0,0.0,2.666666,1.9321826,2.4444435,1.7971164000000002,50.11111,44.22222,62.44444300000001,43.666668,-17.666666,37.0,-19.333334,62.44444300000001,0.30066735,-2.0642767,1
207.0,115.0,9,0.0,0.0,1.0555555,0.3296295,0.16666669,0.033333343,1.2222222,0.44444445,2.8888888,0.33333334,-2.3333333,5.0,-2.6666667,2.8888888,0.93333334,-2.0655363,0
201.0,133.0,9,0.0,0.0,0.6111111,0.24074069,0.22222222,0.07407406,0.7407406999999999,0.33333334,1.7777778000000002,0.11111111,-1.2222222,3.1111112000000003,-1.8888888,1.7777778000000002,0.962963,-1.999063,0
214.0,143.0,9,0.0,0.0,0.11111113,0.17213261,0.44444442,0.17213264,0.6666667,0.22222222,1.7777778000000002,0.0,-1.3333334,3.3333333,-2.0,1.7777778000000002,0.8888889000000001,-1.9869384,0
39.0,137.0,9,0.0,0.0,0.2222222,0.029629627,0.27777776,0.1074073999999999,1.3703704,0.0,4.111111,0.0,-4.111111,8.222222,-4.111111,4.111111,1.0,-2.0943952,0
62.0,202.0,9,0.0,0.0,2.555556,1.7083669,1.4999994,1.1303879,60.481480000000005,53.66666800000001,74.888885,52.88889,-20.444445,43.22222,-22.777779,74.888885,0.2978795,-2.0606136000000004,1
252.0,137.0,9,0.0,0.0,0.88888884,0.544331,0.6111111,0.71232533,0.7407406999999999,0.33333334,1.7777778000000002,0.11111111,-1.2222222,3.1111112000000003,-1.8888888,1.7777778000000002,0.75,-2.0076063000000004,0
100.0,194.0,9,0.0,0.0,1.722222,2.5941534,3.2222233,1.5006163,61.55555699999999,54.77778000000001,76.22222,53.66666800000001,-20.333334,44.0,-23.666666,76.22222,0.29590768,-2.0427177,1
183.0,182.0,9,0.0,0.0,2.8333328,2.0949671000000003,3.5555553,2.561829,58.962963,52.88889,73.333336,50.666668,-18.222221,43.11111,-24.88889,73.333336,0.30882537,-1.992052,1
6.0,95.0,9,0.0,0.0,0.7777776999999999,0.6074076,0.3888893,0.06296301,20.185184,15.555554999999998,28.777779,16.222223,-13.888889,25.777779,-11.888889,28.777779,0.45946908,-2.1461854,0
190.0,188.0,9,0.0,0.0,2.0000007,1.5634716999999998,2.2777774,1.7815938000000002,49.703705,44.666668,61.77778000000001,42.666668,-15.111111,36.22222,-21.11111,61.77778000000001,0.30923617,-1.9845647,1
135.0,185.0,9,0.11111111,0.0,2.2222214,2.8100352,2.2777793,1.2895584,47.962963,44.11111,57.33333199999999,42.444443,-11.555555,28.11111,-16.555555,57.33333199999999,0.2591888,-1.9820988,1
42.0,133.0,9,0.0,0.0,1.1666667,1.9061303,2.7222223,3.1581755,2.7037036,1.2222222,5.0,1.8888888,-4.4444447,6.888889,-2.4444444,5.0,0.8606060999999999,-2.208419,0
170.0,189.0,9,0.0,0.0,2.277778,1.3235757,2.4444447,1.7847092,51.11111,45.77778,63.33333199999999,44.22222,-16.0,36.666668,-20.666666,63.33333199999999,0.30134642,-2.0089307,1
121.0,154.0,9,0.0,0.0,0.44444442,0.118518524,2.611111,5.7518525,1.8518518,1.5555556,3.0,1.0,-0.8888889000000001,3.4444444,-2.5555556,3.0,0.5343915,-1.9059265,0
46.0,131.0,9,0.0,0.0,0.27777776,0.06296298,1.7777777,1.8518522,1.4074074,0.7777778000000001,2.7777777,0.6666667,-1.8888888,4.111111,-2.2222223,2.7777777,0.77037036,-2.0513444,0
253.0,192.0,9,0.0,0.0,2.1666667,2.0083156000000004,2.5555553,1.5444032,47.51852,42.333336,59.22221999999999,41.0,-15.555554999999998,35.11111,-19.555555,59.22221999999999,0.3074729,-2.020234,1
123.0,152.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
137.0,141.0,9,0.0,0.0,0.0555555629999999,0.13608278,0.055555556,0.13608277,0.037037037,0.0,0.11111111,0.0,-0.11111111,0.22222222,-0.11111111,0.11111111,0.11111111,-2.0943952,0
88.0,180.0,9,0.0,0.0,1.4999994,0.93689823,3.833332,2.888675,50.407406,45.22222,62.33333199999999,43.666668,-15.555554999999998,35.77778,-20.222221,62.33333199999999,0.3009182,-2.0087192,1
123.0,94.0,9,0.0,0.0,0.50000066,0.07777796,0.8333333,0.033333335,21.444445,16.88889,30.444445,17.0,-13.666667000000002,27.0,-13.333332999999998,30.444445,0.4521822,-2.1009657,0
99.0,198.0,9,0.0,0.0,5.055554,6.433995200000001,5.6666665,5.792714599999999,58.33333199999999,51.88889,72.333336,50.77778,-19.333334,42.0,-22.666666,72.333336,0.29965425,-2.0358741,1
158.0,154.0,9,0.0,0.0,0.9444444,1.0835471,0.2222222,0.40368667,0.6296295999999999,0.44444445,1.2222222,0.22222222,-0.5555555999999999,1.7777778000000002,-1.2222222,1.2222222,0.2777777999999999,-1.8611541,0
225.0,58.0,9,0.0,0.0,0.3333335,0.42163706,0.4444444999999999,0.34426522,8.333333,5.5555553,14.111111,5.3333335,-8.333333,17.333334,-9.0,14.111111,0.62222224,-2.0685637,0
250.0,176.0,9,0.0,0.11111111,1.611112,1.0628399,3.4444440000000003,1.6953092,53.66666800000001,47.11111,67.66667,46.22222,-19.666666,42.0,-22.333334,67.66667,0.3181372,-2.0522583,1
73.0,194.0,9,0.0,0.0,3.222222,2.3349202,4.611112,3.3560352,60.77778000000001,53.44444300000001,76.111115,52.77778000000001,-22.0,46.0,-24.0,76.111115,0.30925295,-2.0605488000000003,1
169.0,104.0,9,0.0,0.0,1.5555555,1.7722139,5.611111,2.2550344,18.518518,16.0,23.333334,16.222223,-7.5555553,14.444445000000002,-6.888889,23.333334,0.31471258,-2.1139183,0
244.0,108.0,9,0.0,0.0,6.5,5.102286299999999,1.7222223,0.827759,23.703703,20.0,30.444445,20.666668,-11.111111,20.222221,-9.111111,30.444445,0.36533174,-2.1543908,0
60.0,116.0,9,0.0,0.0,0.7222225999999999,0.38968164,0.7777774000000001,0.34426582,23.407408,19.333334,31.444445,19.444445,-12.222222,24.11111,-11.888889,31.444445,0.39214933,-2.1049783,0
59.0,116.0,9,0.0,0.0,3.0000007,2.8126693,0.7777776999999999,0.45542037,21.962963,17.88889,29.555555,18.444445,-12.222222,22.777779,-10.555555,29.555555,0.39566323,-2.144778,0
152.0,155.0,9,0.0,0.0,0.5,0.61111104,10.777778,131.80739,7.296296000000001,5.3333335,11.0,5.5555553,-5.888889,11.111111,-5.222222299999999,11.0,0.5,-2.115567,0
139.0,113.0,9,0.0,0.0,0.94444436,0.9756285,0.666667,0.42163637,29.333334000000004,24.88889,37.0,26.11111,-13.333332999999998,23.0,-9.666667,37.0,0.32738453,-2.1998253,0
168.0,40.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
184.0,145.0,9,0.0,0.0,0.72222227,0.6116159000000001,0.22222222,0.2721655,0.5555555999999999,0.33333334,1.2222222,0.11111111,-0.6666667,2.0,-1.3333334,1.2222222,0.5277778000000001,-1.9209436,0
239.0,160.0,9,0.0,0.0,1.8333334,0.9222209,5.944443,4.5962973,45.148148,37.88889,58.33333199999999,39.22222,-21.777779,39.555557,-17.777779000000002,58.33333199999999,0.35212588,-2.1629994,1
32.0,206.0,9,0.0,0.11111111,2.8333328,1.7732568,5.611111,2.8080564,57.629630000000006,50.444443,72.111115,50.333332,-21.555555,43.444443,-21.88889,72.111115,0.30568013,-2.0859342,1
54.0,134.0,9,0.0,0.0,0.22222222,0.029629637,0.055555556,0.01851852,0.5185185,0.0,1.5555556,0.0,-1.5555556,3.1111112000000003,-1.5555556,1.5555556,1.0,-2.0943952,0
236.0,193.0,9,0.0,0.0,2.6666653,1.6865476,4.0555553,3.2756124,49.11111,43.333332,61.22221999999999,42.77778,-17.333334,36.333332,-19.0,61.22221999999999,0.30314395,-2.0654206000000004,1
187.0,135.0,9,0.0,0.0,3.2777777,2.4629648,0.8333337,0.47777787,26.444445,20.222221,37.0,22.11111,-18.666666,31.666666,-13.0,37.0,0.45423168,-2.2119856,0
89.0,195.0,9,0.11111111,0.0,2.7222226000000003,1.8668653,3.1666667,1.8226969,61.74074,55.11111,76.55556,53.55555699999999,-19.88889,44.444443,-24.555555,76.55556,0.30023456,-2.020938,1
210.0,153.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28.0,188.0,9,0.0,0.0,1.4444441,1.4962955,5.111111,19.007412,29.962963,26.888890000000004,36.444443,26.555555,-9.222222,19.444445,-10.222222,36.444443,0.2758629,-2.083566,1
137.0,163.0,9,0.0,0.0,1.4444441,0.78518575,18.888887,5.5407553,39.296295,33.77778,47.555557,36.555557,-16.555555,24.777779,-8.222222,47.555557,0.28481323,-2.3952131000000003,1
129.0,184.0,9,0.11111111,0.0,2.222222,0.91084087,3.6111114,1.8186271,45.22222,41.77778,54.44444300000001,39.444443,-10.333333,27.666666,-17.333334,54.44444300000001,0.2758183,-1.9301959,1
134.0,148.0,9,0.0,0.0,0.11111113,0.17213261,0.055555556,0.13608277,0.037037037,0.0,0.11111111,0.0,-0.11111111,0.22222222,-0.11111111,0.11111111,0.11111111,-2.0943952,0
205.0,190.0,9,0.0,0.0,1.2777773,0.9981452,1.6111107,1.1238158,49.48148,44.77778,60.66666800000001,43.0,-14.111111,33.555557,-19.444445,60.66666800000001,0.29078844,-1.9875989,1
195.0,136.0,9,0.0,0.0,1.1666666,0.52222216,1.1666667,0.47777748,2.4444444,0.6666667,5.777777700000001,0.8888889000000001,-5.3333335,10.0,-4.6666665,5.777777700000001,0.9111552,-2.1303394,0
63.0,203.0,9,0.0,0.0,4.277778,3.7913144,3.4444447,4.0368657,58.481480000000005,52.44444300000001,71.66667,51.333332,-18.11111,39.555557,-21.444445,71.66667,0.28710723,-2.0346415,1
187.0,89.0,9,0.0,0.0,1.7777777,1.7469549,0.9444444,0.80046284,5.037037000000001,2.8888888,9.555555,2.6666667,-6.4444447,13.555554999999998,-7.111111,9.555555,0.74090356,-2.0653422,0
134.0,194.0,9,0.0,0.0,2.6111107,1.218682,5.222222,4.435546,58.962963,52.88889,71.55556,52.44444300000001,-18.222221,37.77778,-19.555555,71.55556,0.27344358,-2.0818913,1
